Date,High,Low,Open,Close,Volume,Adj Close,date,year
2016-08-23,27.329999923706055,27.13249969482422,27.147499084472656,27.212499618530273,85030800.0,25.336740493774414,2016-08-23,2016
2016-08-24,27.1875,26.920000076293945,27.142499923706055,27.00749969482422,94700400.0,25.145872116088867,2016-08-24,2016
2016-08-25,26.969999313354492,26.670000076293945,26.84749984741211,26.892499923706055,100344800.0,25.038801193237305,2016-08-25,2016
2016-08-26,26.987499237060547,26.577499389648438,26.852500915527344,26.735000610351562,111065200.0,24.892160415649414,2016-08-26,2016
2016-08-29,26.860000610351562,26.572500228881836,26.655000686645508,26.704999923706055,99881200.0,24.864234924316406,2016-08-29,2016
2016-08-30,26.625,26.375,26.450000762939453,26.5,99455600.0,24.673355102539062,2016-08-30,2016
2016-08-31,26.642499923706055,26.40999984741211,26.415000915527344,26.524999618530273,118649600.0,24.696632385253906,2016-08-31,2016
2016-09-01,26.700000762939453,26.405000686645508,26.53499984741211,26.6825008392334,106806000.0,24.84328269958496,2016-09-01,2016
2016-09-02,27.0,26.704999923706055,26.924999237060547,26.9325008392334,107210000.0,25.07604217529297,2016-09-02,2016
2016-09-06,27.075000762939453,26.877500534057617,26.975000381469727,26.924999237060547,107521600.0,25.069055557250977,2016-09-06,2016
2016-09-07,27.190000534057617,26.767499923706055,26.957500457763672,27.09000015258789,169457200.0,25.222688674926758,2016-09-07,2016
2016-09-08,26.8174991607666,26.309999465942383,26.8125,26.3799991607666,212008000.0,24.561626434326172,2016-09-08,2016
2016-09-09,26.43000030517578,25.782499313354492,26.15999984741211,25.782499313354492,186228000.0,24.005313873291016,2016-09-09,2016
2016-09-12,26.43000030517578,25.63249969482422,25.662500381469727,26.360000610351562,181171200.0,24.54300308227539,2016-09-12,2016
2016-09-13,27.197500228881836,26.809999465942383,26.877500534057617,26.987499237060547,248704800.0,25.12725067138672,2016-09-13,2016
2016-09-14,28.25749969482422,27.149999618530273,27.1825008392334,27.9424991607666,443554800.0,26.01642608642578,2016-09-14,2016
2016-09-15,28.9325008392334,28.372499465942383,28.46500015258789,28.892499923706055,359934400.0,26.900943756103516,2016-09-15,2016
2016-09-16,29.032499313354492,28.510000228881836,28.780000686645508,28.729999542236328,319547600.0,26.749643325805664,2016-09-16,2016
2016-09-19,29.045000076293945,28.3125,28.797500610351562,28.395000457763672,188092000.0,26.437732696533203,2016-09-19,2016
2016-09-20,28.530000686645508,28.127500534057617,28.262500762939453,28.392499923706055,138057200.0,26.43540382385254,2016-09-20,2016
2016-09-21,28.497499465942383,28.110000610351562,28.462499618530273,28.387500762939453,144012800.0,26.430747985839844,2016-09-21,2016
2016-09-22,28.735000610351562,28.5,28.587499618530273,28.655000686645508,124296000.0,26.6798095703125,2016-09-22,2016
2016-09-23,28.697500228881836,27.887500762939453,28.604999542236328,28.177499771118164,209924800.0,26.235225677490234,2016-09-23,2016
2016-09-26,28.34749984741211,27.887500762939453,27.90999984741211,28.219999313354492,119477600.0,26.27479362487793,2016-09-26,2016
2016-09-27,28.295000076293945,28.084999084472656,28.25,28.272499084472656,98429600.0,26.323678970336914,2016-09-27,2016
2016-09-28,28.65999984741211,28.357500076293945,28.422500610351562,28.487499237060547,118564400.0,26.523855209350586,2016-09-28,2016
2016-09-29,28.450000762939453,27.950000762939453,28.290000915527344,28.045000076293945,143548000.0,26.111860275268555,2016-09-29,2016
2016-09-30,28.342500686645508,27.950000762939453,28.114999771118164,28.262500762939453,145516400.0,26.314367294311523,2016-09-30,2016
2016-10-03,28.262500762939453,28.06999969482422,28.177499771118164,28.1299991607666,86807200.0,26.190996170043945,2016-10-03,2016
2016-10-04,28.577499389648438,28.157499313354492,28.264999389648438,28.25,118947200.0,26.3027286529541,2016-10-04,2016
2016-10-05,28.415000915527344,28.172500610351562,28.350000381469727,28.262500762939453,85812400.0,26.314367294311523,2016-10-05,2016
2016-10-06,28.584999084472656,28.282499313354492,28.424999237060547,28.47249984741211,115117200.0,26.509891510009766,2016-10-06,2016
2016-10-07,28.639999389648438,28.377500534057617,28.577499389648438,28.514999389648438,97433600.0,26.549457550048828,2016-10-07,2016
2016-10-10,29.1875,28.68000030517578,28.7549991607666,29.012500762939453,144944000.0,27.01267433166504,2016-10-10,2016
2016-10-11,29.672500610351562,29.049999237060547,29.424999237060547,29.075000762939453,256164000.0,27.070858001708984,2016-10-11,2016
2016-10-12,29.4950008392334,29.1875,29.337499618530273,29.334999084472656,150347200.0,27.312936782836914,2016-10-12,2016
2016-10-13,29.360000610351562,28.93000030517578,29.197500228881836,29.2450008392334,140769600.0,27.229141235351562,2016-10-13,2016
2016-10-14,29.542499542236328,29.282499313354492,29.469999313354492,29.407499313354492,142608800.0,27.38044548034668,2016-10-14,2016
2016-10-17,29.459999084472656,29.19499969482422,29.332500457763672,29.387500762939453,94499600.0,27.361820220947266,2016-10-17,2016
2016-10-18,29.552499771118164,29.362499237060547,29.545000076293945,29.36750030517578,98214000.0,27.34320068359375,2016-10-18,2016
2016-10-19,29.440000534057617,28.450000762939453,29.3125,29.280000686645508,80138400.0,27.261734008789062,2016-10-19,2016
2016-10-20,29.344999313354492,29.082500457763672,29.21500015258789,29.264999389648438,96503200.0,27.247764587402344,2016-10-20,2016
2016-10-21,29.227500915527344,29.06999969482422,29.202499389648438,29.149999618530273,92770800.0,27.140697479248047,2016-10-21,2016
2016-10-24,29.434999465942383,29.25,29.274999618530273,29.412500381469727,94154800.0,27.38509750366211,2016-10-24,2016
2016-10-25,29.59000015258789,29.327499389648438,29.487499237060547,29.5625,192516000.0,27.524761199951172,2016-10-25,2016
2016-10-26,28.924999237060547,28.327499389648438,28.577499389648438,28.897499084472656,264536800.0,26.905597686767578,2016-10-26,2016
2016-10-27,28.96500015258789,28.524999618530273,28.84749984741211,28.6200008392334,138248000.0,26.647218704223633,2016-10-27,2016
2016-10-28,28.802499771118164,28.362499237060547,28.467500686645508,28.43000030517578,151446800.0,26.47032356262207,2016-10-28,2016
2016-10-31,28.5575008392334,28.299999237060547,28.412500381469727,28.385000228881836,105677600.0,26.42842674255371,2016-10-31,2016
2016-11-01,28.4424991607666,27.63249969482422,28.364999771118164,27.872499465942383,175303200.0,25.951250076293945,2016-11-01,2016
2016-11-02,28.087499618530273,27.8075008392334,27.850000381469727,27.897499084472656,113326800.0,25.974525451660156,2016-11-02,2016
2016-11-03,27.864999771118164,27.387500762939453,27.7450008392334,27.457500457763672,107730400.0,25.696109771728516,2016-11-03,2016
2016-11-04,27.5625,27.02750015258789,27.13249969482422,27.209999084472656,123348000.0,25.46449089050293,2016-11-04,2016
2016-11-07,27.627500534057617,27.364999771118164,27.520000457763672,27.602500915527344,130240000.0,25.83180809020996,2016-11-07,2016
2016-11-08,27.93000030517578,27.424999237060547,27.577499389648438,27.764999389648438,97016800.0,25.983888626098633,2016-11-08,2016
2016-11-09,27.829999923706055,27.012500762939453,27.469999313354492,27.719999313354492,236705600.0,25.941768646240234,2016-11-09,2016
2016-11-10,27.772499084472656,26.457500457763672,27.772499084472656,26.947500228881836,228538000.0,25.21882438659668,2016-11-10,2016
2016-11-11,27.217500686645508,26.637500762939453,26.780000686645508,27.107500076293945,136575600.0,25.368562698364258,2016-11-11,2016
2016-11-14,26.952499389648438,26.020000457763672,26.927499771118164,26.427499771118164,204702000.0,24.732179641723633,2016-11-14,2016
2016-11-15,26.920000076293945,26.540000915527344,26.642499923706055,26.77750015258789,129058000.0,25.059734344482422,2016-11-15,2016
2016-11-16,27.5575008392334,26.649999618530273,26.674999237060547,27.497499465942383,235362000.0,25.73354721069336,2016-11-16,2016
2016-11-17,27.587499618530273,27.207500457763672,27.452499389648438,27.487499237060547,110528000.0,25.724185943603516,2016-11-17,2016
2016-11-18,27.635000228881836,27.415000915527344,27.43000030517578,27.514999389648438,113715600.0,25.749921798706055,2016-11-18,2016
2016-11-21,27.997499465942383,27.502500534057617,27.530000686645508,27.9325008392334,117058400.0,26.140642166137695,2016-11-21,2016
2016-11-22,28.104999542236328,27.850000381469727,27.987499237060547,27.950000762939453,103862000.0,26.15701675415039,2016-11-22,2016
2016-11-23,27.877500534057617,27.582500457763672,27.84000015258789,27.8075008392334,109705600.0,26.02366065979004,2016-11-23,2016
2016-11-25,27.967500686645508,27.737499237060547,27.782499313354492,27.947500228881836,45903600.0,26.15467643737793,2016-11-25,2016
2016-11-28,28.11750030517578,27.84749984741211,27.857500076293945,27.892499923706055,108776000.0,26.10320472717285,2016-11-28,2016
2016-11-29,28.00749969482422,27.517499923706055,27.69499969482422,27.864999771118164,114115200.0,26.07746696472168,2016-11-29,2016
2016-11-30,28.049999237060547,27.5674991607666,27.899999618530273,27.6299991607666,144649200.0,25.857542037963867,2016-11-30,2016
2016-12-01,27.735000610351562,27.25749969482422,27.592500686645508,27.372499465942383,148347600.0,25.616558074951172,2016-12-01,2016
2016-12-02,27.522499084472656,27.212499618530273,27.292499542236328,27.475000381469727,106112000.0,25.71249008178711,2016-12-02,2016
2016-12-05,27.50749969482422,27.0625,27.5,27.27750015258789,137298000.0,25.52765655517578,2016-12-05,2016
2016-12-06,27.59000015258789,27.297500610351562,27.375,27.487499237060547,104782000.0,25.724185943603516,2016-12-06,2016
2016-12-07,27.797500610351562,27.290000915527344,27.315000534057617,27.75749969482422,119994800.0,25.976865768432617,2016-12-07,2016
2016-12-08,28.107500076293945,27.649999618530273,27.71500015258789,28.030000686645508,108273200.0,26.231884002685547,2016-12-08,2016
2016-12-09,28.674999237060547,28.077499389648438,28.077499389648438,28.487499237060547,137610400.0,26.660030364990234,2016-12-09,2016
2016-12-12,28.75,28.122499465942383,28.322500228881836,28.325000762939453,105497600.0,26.50796127319336,2016-12-12,2016
2016-12-13,28.979999542236328,28.4375,28.459999084472656,28.797500610351562,174935200.0,26.95014762878418,2016-12-13,2016
2016-12-14,29.049999237060547,28.7450008392334,28.760000228881836,28.797500610351562,136127200.0,26.95014762878418,2016-12-14,2016
2016-12-15,29.1825008392334,28.8075008392334,28.844999313354492,28.954999923706055,186098000.0,27.097543716430664,2016-12-15,2016
2016-12-16,29.125,28.912500381469727,29.11750030517578,28.99250030517578,177404400.0,27.132640838623047,2016-12-16,2016
2016-12-19,29.344999313354492,28.9375,28.950000762939453,29.15999984741211,111117600.0,27.289398193359375,2016-12-19,2016
2016-12-20,29.375,29.170000076293945,29.184999465942383,29.237499237060547,85700000.0,27.361923217773438,2016-12-20,2016
2016-12-21,29.350000381469727,29.19499969482422,29.200000762939453,29.264999389648438,95132800.0,27.387659072875977,2016-12-21,2016
2016-12-22,29.127500534057617,28.90999984741211,29.087499618530273,29.072500228881836,104343600.0,27.2075138092041,2016-12-22,2016
2016-12-23,29.1299991607666,28.897499084472656,28.897499084472656,29.1299991607666,56998000.0,27.261322021484375,2016-12-23,2016
2016-12-27,29.450000762939453,29.122499465942383,29.1299991607666,29.315000534057617,73187600.0,27.4344539642334,2016-12-27,2016
2016-12-28,29.5049991607666,29.049999237060547,29.3799991607666,29.190000534057617,83623600.0,27.31747055053711,2016-12-28,2016
2016-12-29,29.27750015258789,29.100000381469727,29.112499237060547,29.1825008392334,60158000.0,27.310455322265625,2016-12-29,2016
2016-12-30,29.299999237060547,28.857500076293945,29.162500381469727,28.954999923706055,122345200.0,27.097543716430664,2016-12-30,2016
2017-01-03,29.082500457763672,28.690000534057617,28.950000762939453,29.037500381469727,115127600.0,27.17475128173828,2017-01-03,2017
2017-01-04,29.127500534057617,28.9375,28.962499618530273,29.0049991607666,84472400.0,27.144336700439453,2017-01-04,2017
2017-01-05,29.21500015258789,28.952499389648438,28.979999542236328,29.15250015258789,88774400.0,27.282379150390625,2017-01-05,2017
2017-01-06,29.540000915527344,29.11750030517578,29.19499969482422,29.477500915527344,127007600.0,27.586530685424805,2017-01-06,2017
2017-01-09,29.857500076293945,29.485000610351562,29.487499237060547,29.747499465942383,134247600.0,27.83921241760254,2017-01-09,2017
2017-01-10,29.844999313354492,29.575000762939453,29.6924991607666,29.77750015258789,97848400.0,27.86728858947754,2017-01-10,2017
2017-01-11,29.982500076293945,29.649999618530273,29.684999465942383,29.9375,110354400.0,28.017019271850586,2017-01-11,2017
2017-01-12,29.825000762939453,29.552499771118164,29.725000381469727,29.8125,108344800.0,27.90003776550293,2017-01-12,2017
2017-01-13,29.905000686645508,29.702499389648438,29.77750015258789,29.760000228881836,104447600.0,27.850902557373047,2017-01-13,2017
2017-01-17,30.059999465942383,29.55500030517578,29.584999084472656,30.0,137759200.0,28.075504302978516,2017-01-17,2017
2017-01-18,30.125,29.927499771118164,30.0,29.997499465942383,94852000.0,28.073171615600586,2017-01-18,2017
2017-01-19,30.022499084472656,29.842500686645508,29.850000381469727,29.94499969482422,102389200.0,28.024038314819336,2017-01-19,2017
2017-01-20,30.112499237060547,29.9325008392334,30.112499237060547,30.0,130391600.0,28.075504302978516,2017-01-20,2017
2017-01-23,30.202499389648438,29.9424991607666,30.0,30.020000457763672,88200800.0,28.094228744506836,2017-01-23,2017
2017-01-24,30.024999618530273,29.875,29.887500762939453,29.99250030517578,92844000.0,28.068492889404297,2017-01-24,2017
2017-01-25,30.524999618530273,30.06999969482422,30.104999542236328,30.469999313354492,129510400.0,28.51535415649414,2017-01-25,2017
2017-01-26,30.610000610351562,30.399999618530273,30.417499542236328,30.485000610351562,105350400.0,28.529399871826172,2017-01-26,2017
2017-01-27,30.587499618530273,30.399999618530273,30.53499984741211,30.487499237060547,82251600.0,28.531740188598633,2017-01-27,2017
2017-01-30,30.407499313354492,30.165000915527344,30.232500076293945,30.407499313354492,121510000.0,28.45686912536621,2017-01-30,2017
2017-01-31,30.34749984741211,30.155000686645508,30.287500381469727,30.337499618530273,196804000.0,28.39136505126953,2017-01-31,2017
2017-02-01,32.622501373291016,31.752500534057617,31.75749969482422,32.1875,447940000.0,30.1226806640625,2017-02-01,2017
2017-02-02,32.34749984741211,31.94499969482422,31.9950008392334,32.13249969482422,134841600.0,30.071212768554688,2017-02-02,2017
2017-02-03,32.29750061035156,32.040000915527344,32.07749938964844,32.27000045776367,98029200.0,30.199893951416016,2017-02-03,2017
2017-02-06,32.625,32.224998474121094,32.282501220703125,32.5724983215332,107383600.0,30.482982635498047,2017-02-06,2017
2017-02-07,33.022499084472656,32.61249923706055,32.6349983215332,32.88249969482422,152735200.0,30.77309799194336,2017-02-07,2017
2017-02-08,33.05500030517578,32.80500030517578,32.837501525878906,33.0099983215332,92016400.0,30.892414093017578,2017-02-08,2017
2017-02-09,33.11249923706055,32.779998779296875,32.912498474121094,33.10499954223633,113399600.0,31.115642547607422,2017-02-09,2017
2017-02-10,33.23500061035156,33.01250076293945,33.1150016784668,33.029998779296875,80262000.0,31.04515266418457,2017-02-10,2017
2017-02-13,33.45500183105469,33.1875,33.27000045776367,33.3224983215332,92141600.0,31.320083618164062,2017-02-13,2017
2017-02-14,33.772499084472656,33.3125,33.36750030517578,33.755001068115234,132904800.0,31.72658920288086,2017-02-14,2017
2017-02-15,34.067501068115234,33.654998779296875,33.880001068115234,33.877498626708984,142492400.0,31.841724395751953,2017-02-15,2017
2017-02-16,33.974998474121094,33.709999084472656,33.91749954223633,33.837501525878906,90338400.0,31.804140090942383,2017-02-16,2017
2017-02-17,33.95750045776367,33.775001525878906,33.775001525878906,33.93000030517578,88792800.0,31.89107894897461,2017-02-17,2017
2017-02-21,34.1875,33.994998931884766,34.057498931884766,34.17499923706055,98028800.0,32.1213493347168,2017-02-21,2017
2017-02-22,34.279998779296875,34.02750015258789,34.10749816894531,34.27750015258789,83347600.0,32.21768569946289,2017-02-22,2017
2017-02-23,34.369998931884766,34.07500076293945,34.345001220703125,34.13249969482422,83152800.0,32.081417083740234,2017-02-23,2017
2017-02-24,34.165000915527344,33.81999969482422,33.977500915527344,34.165000915527344,87106400.0,32.11194610595703,2017-02-24,2017
2017-02-27,34.36000061035156,34.06999969482422,34.28499984741211,34.23249816894531,81029600.0,32.17538833618164,2017-02-27,2017
2017-02-28,34.36000061035156,34.17499923706055,34.27000045776367,34.247501373291016,93931600.0,32.18949508666992,2017-02-28,2017
2017-03-01,35.037498474121094,34.400001525878906,34.47249984741211,34.9474983215332,145658400.0,32.84741973876953,2017-03-01,2017
2017-03-02,35.06999969482422,34.689998626708984,35.0,34.7400016784668,104844000.0,32.652400970458984,2017-03-02,2017
2017-03-03,34.95750045776367,34.647499084472656,34.69499969482422,34.94499969482422,84432400.0,32.84507369995117,2017-03-03,2017
2017-03-06,34.942501068115234,34.650001525878906,34.842498779296875,34.834999084472656,87000000.0,32.74169158935547,2017-03-06,2017
2017-03-07,34.994998931884766,34.6974983215332,34.76499938964844,34.880001068115234,69785200.0,32.78398132324219,2017-03-07,2017
2017-03-08,34.95000076293945,34.70500183105469,34.73749923706055,34.75,74828800.0,32.66179656982422,2017-03-08,2017
2017-03-09,34.6974983215332,34.26250076293945,34.685001373291016,34.66999816894531,88623600.0,32.58660125732422,2017-03-09,2017
2017-03-10,34.84000015258789,34.65999984741211,34.8125,34.78499984741211,78451200.0,32.69468688964844,2017-03-10,2017
2017-03-13,34.85749816894531,34.70500183105469,34.712501525878906,34.79999923706055,69686800.0,32.70878601074219,2017-03-13,2017
2017-03-14,34.912498474121094,34.709999084472656,34.82500076293945,34.747501373291016,61236400.0,32.65945816040039,2017-03-14,2017
2017-03-15,35.1875,34.75749969482422,34.852500915527344,35.1150016784668,102767200.0,33.004859924316406,2017-03-15,2017
2017-03-16,35.255001068115234,35.064998626708984,35.18000030517578,35.17250061035156,76928000.0,33.058902740478516,2017-03-16,2017
2017-03-17,35.25,34.97249984741211,35.25,34.997501373291016,175540000.0,32.8944206237793,2017-03-17,2017
2017-03-20,35.375,35.057498931884766,35.099998474121094,35.3650016784668,86168000.0,33.239837646484375,2017-03-20,2017
2017-03-21,35.70000076293945,34.932498931884766,35.52750015258789,34.959999084472656,158119600.0,32.85917663574219,2017-03-21,2017
2017-03-22,35.400001525878906,34.939998626708984,34.962501525878906,35.35499954223633,103440800.0,33.23043441772461,2017-03-22,2017
2017-03-23,35.39500045776367,35.15250015258789,35.314998626708984,35.22999954223633,81385200.0,33.112945556640625,2017-03-23,2017
2017-03-24,35.435001373291016,35.087501525878906,35.375,35.15999984741211,89582400.0,33.04716491699219,2017-03-24,2017
2017-03-27,35.30500030517578,34.654998779296875,34.84749984741211,35.220001220703125,94300400.0,33.10355758666992,2017-03-27,2017
2017-03-28,36.0099983215332,35.154998779296875,35.227500915527344,35.95000076293945,133499200.0,33.78969192504883,2017-03-28,2017
2017-03-29,36.122501373291016,35.79750061035156,35.91999816894531,36.029998779296875,116760000.0,33.864871978759766,2017-03-29,2017
2017-03-30,36.125,35.875,36.04750061035156,35.98249816894531,84829200.0,33.820228576660156,2017-03-30,2017
2017-03-31,36.067501068115234,35.752498626708984,35.93000030517578,35.915000915527344,78646800.0,33.75679016113281,2017-03-31,2017
2017-04-03,36.029998779296875,35.76250076293945,35.9275016784668,35.92499923706055,79942800.0,33.76618194580078,2017-04-03,2017
2017-04-04,36.22249984741211,35.79249954223633,35.8125,36.192501068115234,79565600.0,34.017608642578125,2017-04-04,2017
2017-04-05,36.3650016784668,35.95249938964844,36.05500030517578,36.005001068115234,110871600.0,33.84138107299805,2017-04-05,2017
2017-04-06,36.130001068115234,35.86249923706055,36.0724983215332,35.915000915527344,84596000.0,33.75679016113281,2017-04-06,2017
2017-04-07,36.04499816894531,35.817501068115234,35.932498931884766,35.834999084472656,66688800.0,33.68159866333008,2017-04-07,2017
2017-04-10,35.970001220703125,35.724998474121094,35.900001525878906,35.79249954223633,75733600.0,33.64165115356445,2017-04-10,2017
2017-04-11,35.837501525878906,35.01499938964844,35.73500061035156,35.407501220703125,121517600.0,33.279781341552734,2017-04-11,2017
2017-04-12,35.537498474121094,35.252498626708984,35.400001525878906,35.45000076293945,81400000.0,33.319732666015625,2017-04-12,2017
2017-04-13,35.595001220703125,35.26250076293945,35.477500915527344,35.26250076293945,71291600.0,33.14350128173828,2017-04-13,2017
2017-04-17,35.470001220703125,35.217498779296875,35.369998931884766,35.45750045776367,66328400.0,33.326778411865234,2017-04-17,2017
2017-04-18,35.5099983215332,35.27750015258789,35.352500915527344,35.29999923706055,58790000.0,33.17874526977539,2017-04-18,2017
2017-04-19,35.5,35.11249923706055,35.470001220703125,35.16999816894531,69313600.0,33.056556701660156,2017-04-19,2017
2017-04-20,35.72999954223633,35.290000915527344,35.30500030517578,35.61000061035156,93278400.0,33.470123291015625,2017-04-20,2017
2017-04-21,35.66999816894531,35.462501525878906,35.61000061035156,35.567501068115234,69283600.0,33.430179595947266,2017-04-21,2017
2017-04-24,35.98749923706055,35.79499816894531,35.875,35.90999984741211,68537200.0,33.75209426879883,2017-04-24,2017
2017-04-25,36.224998474121094,35.967498779296875,35.977500915527344,36.13249969482422,75486000.0,33.961219787597656,2017-04-25,2017
2017-04-26,36.150001525878906,35.845001220703125,36.11750030517578,35.91999816894531,80164800.0,33.76148223876953,2017-04-26,2017
2017-04-27,36.040000915527344,35.82749938964844,35.97999954223633,35.9474983215332,56985200.0,33.787322998046875,2017-04-27,2017
2017-04-28,36.07500076293945,35.817501068115234,36.022499084472656,35.912498474121094,83441600.0,33.75443649291992,2017-04-28,2017
2017-05-01,36.79999923706055,36.2400016784668,36.275001525878906,36.64500045776367,134411600.0,34.44293212890625,2017-05-01,2017
2017-05-02,37.022499084472656,36.709999084472656,36.8849983215332,36.877498626708984,181408800.0,34.66144561767578,2017-05-02,2017
2017-05-03,36.872501373291016,36.067501068115234,36.397499084472656,36.76499938964844,182788000.0,34.555702209472656,2017-05-03,2017
2017-05-04,36.78499984741211,36.45249938964844,36.630001068115234,36.63249969482422,93487600.0,34.431175231933594,2017-05-04,2017
2017-05-05,37.244998931884766,36.689998626708984,36.689998626708984,37.2400016784668,109310800.0,35.00217056274414,2017-05-05,2017
2017-05-08,38.42499923706055,37.25749969482422,37.25749969482422,38.252498626708984,195009600.0,35.95382308959961,2017-05-08,2017
2017-05-09,38.720001220703125,38.36249923706055,38.467498779296875,38.497501373291016,156521600.0,36.184104919433594,2017-05-09,2017
2017-05-10,38.48500061035156,38.02750015258789,38.407501220703125,38.314998626708984,103222800.0,36.0125732421875,2017-05-10,2017
2017-05-11,38.51750183105469,38.07749938964844,38.11249923706055,38.48749923706055,109020400.0,36.32400894165039,2017-05-11,2017
2017-05-12,39.10499954223633,38.66749954223633,38.67499923706055,39.025001525878906,130108000.0,36.83130645751953,2017-05-12,2017
2017-05-15,39.162498474121094,38.76250076293945,39.002498626708984,38.92499923706055,104038800.0,36.73692321777344,2017-05-15,2017
2017-05-16,39.01499938964844,38.68000030517578,38.98500061035156,38.86750030517578,80194000.0,36.682655334472656,2017-05-16,2017
2017-05-17,38.64250183105469,37.4275016784668,38.400001525878906,37.5625,203070800.0,35.45100784301758,2017-05-17,2017
2017-05-18,38.334999084472656,37.782501220703125,37.817501068115234,38.1349983215332,134272800.0,35.991329193115234,2017-05-18,2017
2017-05-19,38.494998931884766,38.157501220703125,38.345001220703125,38.26499938964844,107843200.0,36.114017486572266,2017-05-19,2017
2017-05-22,38.64500045776367,38.227500915527344,38.5,38.497501373291016,91865600.0,36.333457946777344,2017-05-22,2017
2017-05-23,38.724998474121094,38.32749938964844,38.724998474121094,38.45000076293945,79675600.0,36.28861618041992,2017-05-23,2017
2017-05-24,38.54249954223633,38.16749954223633,38.459999084472656,38.334999084472656,76712000.0,36.180091857910156,2017-05-24,2017
2017-05-25,38.587501525878906,38.25749969482422,38.432498931884766,38.467498779296875,76942400.0,36.305145263671875,2017-05-25,2017
